"집계년도","asset_ID","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,181736,"토지","행정재산","공공용재산","일반","하천","하천",1,201,17254346,17254346,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2008-04-03","분할취득","하  천","2007-07-18","[토지분류코드:GA213][관리대장코드:2506237]","경기도 남양주시 화도읍 마석우리 300 - 27",127.3057,37.6555,"1",8.58425174129353,8.58425174129353,7,72,143,22,143,19,20,2,34,4,236,6,23,27,1161,116,75,34
2015,187478,"토지","행정재산","공공용재산","일반","하천","하천",1,1,316800,316800,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2013-09-27","누락재산등록","하천","2014-10-30","","경기도 남양주시 화도읍 마석우리 300 - 29",127.3057,37.6562,"1",31.68,31.68,7,72,143,23,143,20,20,2,34,4,236,6,23,26,1156,115,75,34
2015,167015,"토지","행정재산","공공용재산","일반","하천","하천",1,707,186648000,186648000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2009-03-20","누락재산등록","하천","2011-08-03","","경기도 남양주시 화도읍 마석우리 303",127.3055,37.6559,"3",26.4,26.4,7,72,143,22,147,20,20,2,34,4,237,6,23,26,1159,115,75,34
2015,167018,"토지","행정재산","공공용재산","일반","하천","하천",1,301,46655000,46655000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2008-11-17","누락재산등록","하천","2011-08-03","","경기도 남양주시 화도읍 마석우리 304 - 3",127.3054,37.6555,"2",15.5,15.5,7,72,144,22,147,20,20,2,34,4,237,6,23,26,1164,117,75,34
2015,190665,"토지","행정재산","공공용재산","일반","하천","하천",1,71,11005000,11005000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2015-02-02","분할취득","하천","2011-08-03","","경기도 남양주시 화도읍 마석우리 304 - 7",127.3054,37.6555,"1",15.5,15.5,7,72,144,22,147,20,20,2,34,4,237,6,23,26,1164,117,75,34
2015,167024,"토지","행정재산","공공용재산","일반","하천","하천",1,20,16120000,16120000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2008-10-14","누락재산등록","하천","2011-08-03","","경기도 남양주시 화도읍 마석우리 305 - 27",127.3054,37.6552,"1",80.6,80.6,7,72,143,22,147,19,21,2,34,4,237,6,23,26,1168,116,75,34
2015,177502,"토지","행정재산","공공용재산","일반","하천","하천",1,15,4050000,4050000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2011-10-04","누락재산등록","하천","2012-11-05","","경기도 남양주시 화도읍 마석우리 305 - 28",127.3054,37.6546,"1",27,27,7,74,143,22,147,19,21,2,35,4,237,6,23,27,1171,117,75,34
2015,167025,"토지","행정재산","공공용재산","일반","대","대",1,3,465000,465000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2009-07-01","누락재산등록","하천","2011-08-03","","경기도 남양주시 화도읍 마석우리 305 - 29",127.3053,37.6541,"1",15.5,15.5,7,74,144,22,147,19,21,2,35,4,237,10,23,27,1171,119,75,34
2015,177514,"토지","행정재산","공공용재산","일반","대","대",1,69,35328000,35328000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2011-10-04","누락재산등록","하천","2012-11-05","","경기도 남양주시 화도읍 마석우리 305 - 31",127.3054,37.6545,"1",51.2,51.2,7,74,143,22,147,19,21,2,35,4,237,6,23,27,1171,118,75,34
2015,177515,"토지","행정재산","공공용재산","일반","하천","하천",1,416,378560000,378560000,"경기도 건설국 하천과","","경기도 남양주시 환경녹지국 생태하천과","2011-10-04","누락재산등록","하천","2012-11-05","","경기도 남양주시 화도읍 마석우리 306 - 122",127.3054,37.6547,"2",91,91,7,72,143,22,147,19,21,2,35,4,237,6,23,26,1171,117,75,34
